Humidity Level,Temperature,Time of Day,Luring Success,Time Spent Hunting,Prey Size,Ambush,Food Availability,Predator Presence,Is Competition,Hunting Success
0.42,20.81,Afternoon,False,4.06,3.64,False,Medium,False,False,0
0.58,30.61,Evening,False,4.19,7.05,False,Low,True,True,1
0.74,34.36,Morning,True,1.61,5.47,False,High,False,False,1
0.66,21.85,Afternoon,True,6.63515622230596,2.69,False,Medium,False,,1
0.85,21.37,Afternoon,False,3.65,2.5,False,,True,False,0
0.73,22.89,Afternoon,False,1.28,6.58,True,Low,True,True,0
0.63,33.97,Afternoon,True,4.86,4.9,True,Low,,True,1
0.34,23.16,Morning,False,3.22,8.46,True,Low,True,False,1
0.43,27.45,Evening,True,4.13,6.19,True,Medium,False,False,1
0.45,33.56,Afternoon,False,3.79,8.69,True,Low,False,False,1
0.88,27.83,Afternoon,False,1.58,3.23,False,High,True,False,0
0.72,20.7,Morning,False,2.35,7.51,True,,False,False,1
0.46,31.02,Evening,False,1.7,9.12,False,Medium,False,False,0
0.36,21.58,Evening,True,0.62,5.43,False,Medium,True,False,0
0.48,30.99,Evening,False,4.761799185030411,4.69,False,,True,True,0
0.45,23.67,Afternoon,True,1.54,6.12,False,Low,True,False,0
0.72,31.64,Morning,False,5.681967635354269,7.43,False,Low,False,False,0
0.49,22.58,Evening,False,8.028710275969097,7.73,False,Medium,False,True,0
0.4,28.37,Afternoon,False,1.25,1.93,False,High,True,,0
0.61,28.23,Afternoon,True,4.84,4.68,True,Medium,False,True,1
0.58,28.64,Evening,True,2.08,6.91,False,Medium,False,False,1
0.35,22.04,Morning,True,2.97,8.67,True,Medium,False,,1
0.52,21.44,Afternoon,False,1.24,8.29,True,Medium,True,True,1
0.5,34.86,Morning,False,1.38,4.88,False,Medium,False,True,1
0.85,25.21,Afternoon,True,2.21,9.69,True,Medium,False,True,1
0.59,21.65,Morning,False,4.34,2.89,False,Low,,False,1
0.8,30.16,Evening,True,0.77,5.17,True,Low,False,False,0
0.89,30.99,Morning,True,2.9,4.79,True,High,True,False,0
0.75,27.66,Afternoon,False,4.15,2.39,False,Low,,True,0
0.64,30.88,Evening,False,0.72,4.81,False,Low,False,False,1
0.68,23.26,Afternoon,True,2.35,4.64,True,Medium,False,True,1
0.74,21.28,Evening,False,3.7,7.11,False,Low,True,,0
0.63,33.8,Afternoon,False,2.85,4.48,False,Low,True,False,1
0.81,23.56,Morning,True,3.04,1.56,False,Low,False,True,0
0.58,23.39,Evening,False,1.74,1.06,True,Medium,True,True,1
0.8,28.76,Evening,True,4.9,5.56,True,,False,False,1
0.88,34.4,Morning,True,3.77,2.21,False,,False,False,0
0.38,28.11,Morning,True,1.59,7.12,False,Medium,False,True,1
0.33,25.14,Morning,True,1.32,5.09,False,High,True,,1
0.43,33.62,Afternoon,False,2.34,2.7668515390501036,False,Medium,True,True,0
0.61,28.48,Morning,False,1.22,5.85,False,High,True,,1
0.58,31.0,Evening,False,0.9,14.970585364201689,True,Low,True,,1
0.58,33.48,Afternoon,False,4.65,1.94,False,High,,False,1
0.62,26.89,Morning,False,4.77,5.97,False,Low,,True,1
0.77,31.25,Morning,True,0.46,1.52,False,High,True,False,0
0.77,21.63,Afternoon,True,2.4,9.98,False,Medium,True,True,0
0.34,29.49,Evening,True,4.74,6.43,True,Medium,True,True,1
0.37,21.59,Morning,True,5.656987997007401,1.86,False,High,True,True,0
0.31,33.51,Afternoon,True,2.06,8.21,False,High,False,False,1
0.46,20.52,Evening,False,2.39,6.27,True,Medium,False,False,1
0.84,26.59,Morning,True,0.84,8.91,False,Low,False,,1
0.57,24.39,Morning,False,1.64,9.49,False,High,True,True,1
0.53,21.89,Morning,True,3.57,5.24,False,Medium,False,True,1
0.33,27.96,Afternoon,False,4.52,7.77,True,Medium,True,False,1
0.83,25.28,Afternoon,True,0.82,7.12,True,Medium,False,False,1
0.82,34.28,Afternoon,False,4.05,3.17,False,High,False,,1
0.48,30.87,Morning,False,0.96,15.972763938943865,False,Low,False,True,0
0.47,28.15,Evening,False,1.51,1.5,True,Medium,,False,0
0.55,29.78,Evening,True,2.11,9.96,False,,False,True,1
0.83,22.95,Morning,True,4.28,4.31,True,Low,False,,0
0.62,20.33,Afternoon,True,0.71,2.13,True,Low,,False,1
0.5,27.76,Afternoon,False,0.82,6.59,False,Low,True,True,0
0.34,31.56,Morning,False,3.31,8.24,False,Low,,True,0
0.8,20.66,Morning,True,1.92,1.95,True,Low,True,False,0
0.45,24.64,Afternoon,False,0.52,8.29,False,High,False,True,0
0.64,33.42,Morning,True,2.92,9.699911846972899,True,High,True,True,1
0.6,30.68,Morning,True,3.69,9.85,True,Low,True,,1
0.5,26.67,Afternoon,False,3.49,3.82,True,Low,True,True,1
0.31,21.7,Morning,False,3.74,2.55,True,High,True,False,0
0.82,22.8,Afternoon,True,3.1,8.78,True,Low,True,False,1
0.76,21.19,Afternoon,True,4.67,4.67,True,High,False,True,0
0.49,25.5,Morning,False,3.57,7.49,False,High,True,False,0
0.41,33.28,Evening,False,1.56,2.5,False,High,False,False,1
0.61,32.5,Evening,True,2.06,2.5,False,Medium,False,False,1
0.59,23.14,Morning,True,4.85,8.13,False,Medium,False,False,1
0.72,31.22,Evening,False,0.81,9.52,True,High,True,,0
0.75,23.01,Afternoon,True,2.07,7.16,True,Medium,True,,1
0.45,22.43,Morning,True,3.18,2.81,True,High,False,False,1
0.68,22.23,Morning,True,4.43,2.92,True,High,,True,1
0.67,24.72,Morning,True,3.25,8.51,False,Medium,False,True,1
0.67,24.3,Morning,False,2.6,4.15,True,Low,True,False,1
0.44,22.43,Morning,True,2.05,5.86,True,High,True,True,1
0.41,27.22,Afternoon,False,1.52,3.55,True,High,False,True,0
0.53,21.97,Afternoon,True,3.43,3.05,False,Medium,False,True,1
0.32,24.02,Afternoon,True,3.93,1.31,True,Medium,True,False,0
0.8,31.58,Evening,True,3.36,4.46,True,Low,False,True,0
0.85,20.84,Afternoon,True,1.01,3.05,True,Medium,True,,0
0.67,26.64,Afternoon,True,2.59,2.29,True,,True,False,1
0.61,28.55,Morning,True,1.31,1.21,True,High,False,False,1
0.47,33.49,Evening,False,3.33,6.64,False,Low,False,False,0
0.66,21.99,Evening,True,4.22,8.31,True,,False,,1
0.43,24.3,Evening,True,4.36,4.99,False,High,True,False,0
0.82,28.39,Evening,True,1.53,3.94,True,Low,True,True,0
0.6,21.02,Morning,False,4.90825331916,6.46,True,Low,True,False,1
0.46,30.96,Morning,False,3.16,8.54,True,Low,False,False,1
0.31,30.1,Evening,True,1.43,3.01,False,,False,False,0
0.32,32.51,Morning,False,2.04,6.26,True,Medium,True,True,1
0.43,23.16,Evening,True,1.83,3.44,True,Low,False,,0
0.32,26.35,Morning,True,1.33,4.91,True,Low,True,True,1
0.88,21.13,Morning,True,4.74,3.43,False,High,,False,1
0.84,30.13,Morning,True,4.47,9.14,True,Medium,False,False,1
0.31,29.89,Afternoon,True,3.84,8.44,True,High,True,True,1
0.45,21.87,Afternoon,False,4.54,7.41,False,Medium,False,False,0
0.41,33.89,Evening,False,4.55,5.06,False,Medium,False,,0
0.81,27.97,Morning,True,3.26,5.01,False,High,False,False,1
0.45,32.39,Afternoon,True,2.49,4.98,False,Low,True,True,0
0.74,27.06,Afternoon,True,1.8468483207944872,5.02,False,,True,False,1
0.52,29.92,Evening,True,4.77,4.1020905768412605,False,Medium,True,True,1
0.86,28.44,Morning,False,3.9,1.07,True,High,False,True,0
0.63,22.55,Morning,False,1.5,3.41,True,Medium,,False,1
0.43,33.82,Evening,True,2.62,3.73,True,Medium,True,True,0
0.55,28.79,Afternoon,True,3.67,2.37,False,Medium,,True,1
0.71,32.25,Evening,False,1.27,3.25,False,High,True,False,0
0.57,24.71,Afternoon,False,2.03,6.99,False,High,True,True,1
0.54,21.77,Morning,True,2.38,5.43,False,Low,False,,1
0.66,26.26,Afternoon,True,2.66,2.94,False,Medium,False,True,1
0.44,29.82,Evening,True,1.64,3.42,False,Low,False,True,0
0.73,26.56,Afternoon,True,2.56,5.49,False,High,False,False,1
0.86,34.79,Afternoon,False,3.65,6.99,True,High,True,True,1
0.65,31.84,Evening,True,2.12,3.69,False,Medium,False,False,1
0.78,29.06,Afternoon,True,3.16,7.4,False,Medium,False,False,1
0.7,32.15,Morning,False,0.58,1.34,False,High,True,False,1
0.73,20.47,Morning,False,2.4,6.13,True,Medium,True,False,1
0.53,32.89,Morning,True,4.78,6.73,True,High,True,False,1
0.72,21.79,Afternoon,False,3.54,8.39,True,Low,False,True,1
0.89,31.17,Afternoon,True,1.99,7.21,False,High,True,,0
0.34,23.84,Evening,True,2.5,9.73,True,High,True,False,1
0.33,27.53,Evening,True,4.64,5.44,False,Medium,False,False,0
0.69,20.52,Morning,False,1.5,3.83,True,Low,False,False,1
0.61,32.26,Evening,True,2.32,4.84,True,Medium,True,False,1
0.67,24.53,Afternoon,False,2.03,4.65,False,Medium,False,True,1
0.31,29.71,Afternoon,False,4.6,2.55,True,Low,False,False,0
0.4,34.55,Afternoon,False,4.49,7.29,True,Low,True,,1
0.55,24.3,Evening,True,4.61,8.69,True,Low,True,True,1
0.33,25.56,Morning,False,4.79,4.411585027512028,True,Low,True,False,0
0.89,31.53,Morning,True,2.56,2.52,False,Medium,,,0
0.62,23.26,Morning,True,4.78,6.53,False,Medium,False,True,1
0.42,22.49,Morning,False,4.04,2.36,False,High,,False,1
0.58,32.86,Evening,False,2.46,8.85,False,Medium,False,True,1
0.5,24.13,Morning,False,3.66,7.93,False,,False,True,1
0.88,33.67,Morning,False,3.217260512880529,1.08,True,Low,False,,0
0.85,22.02,Morning,True,1.32,2.48,True,Low,True,True,0
0.68,26.54,Morning,False,3.93,5.78,True,Medium,True,True,1
0.72,26.97,Morning,True,3.64,2.44,False,High,True,False,1
0.68,21.74,Morning,False,1.34,6.45,True,Low,True,True,1
0.73,23.33,Afternoon,True,4.74,16.481487818015392,False,Medium,True,False,0
0.54,32.4,Afternoon,False,4.43,5.51,False,,True,False,1
0.57,31.98,Afternoon,False,3.81,1.62,False,,False,,1
0.74,20.9,Afternoon,False,3.18,7.68,False,Low,True,False,0
0.57,25.93,Evening,True,4.62,8.63,True,Low,True,False,1
0.5,27.07,Morning,False,2.62,6.68,True,Low,True,True,1
0.55,29.09,Afternoon,False,2.82,7.4,False,Medium,True,False,1
0.48,22.81,Afternoon,True,2.44,5.361676919048634,False,Low,False,True,0
0.37,22.52,Afternoon,False,1.8046369423673374,7.26,False,High,False,False,1
0.81,25.66,Evening,True,2.08,16.116207056636217,False,Medium,False,False,0
0.7,24.16,Morning,True,0.87,1.13,False,Low,False,False,1
0.58,28.96,Afternoon,True,1.29,6.911743793695685,False,Medium,True,False,1
0.32,27.79,Afternoon,False,2.77,7.85,True,High,False,False,1
0.82,26.37,Afternoon,False,0.95,8.41,False,,False,False,0
0.5,34.39,Afternoon,True,0.76,4.77,False,Low,True,True,1
0.4,24.67,Evening,False,2.48,4.18,True,Low,True,True,0
0.79,26.71,Evening,False,0.71,7.93,True,Low,False,False,0
0.61,27.02,Evening,False,3.72,7.27,True,Medium,False,False,1
0.78,27.25,Evening,False,2.16,3.57,False,Medium,True,False,0
0.57,29.72,Morning,True,2.82,7.33,True,Low,False,False,1
0.33,33.18,Afternoon,False,0.81,2.92,True,High,False,False,1
0.54,27.45,Evening,True,2.2,6.75,True,High,,False,1
0.79,32.88,Morning,True,3.36,6.64,True,Medium,True,False,1
0.58,30.36,Afternoon,True,1.63,3.86,True,Medium,True,True,1
0.82,26.19,Evening,True,3.24,3.6248042023495004,False,,False,True,0
0.64,32.66,Afternoon,False,1.33,4.73,False,Low,True,,1
0.39,30.16,Afternoon,True,0.87,9.93,True,Medium,False,True,0
0.56,26.33,Evening,False,1.8,9.0,True,High,False,False,1
0.76,24.7,Morning,False,1.46,2.11,True,,False,False,1
0.41,24.84,Morning,False,0.48,1.49,False,High,True,,0
0.55,34.25,Morning,False,2.42,4.08,False,Medium,False,False,1
0.83,27.06,Morning,True,3.02,7.0,True,Medium,False,False,1
0.84,32.36,Afternoon,False,5.5526407028686755,8.11,False,,False,True,0
0.33,32.13,Afternoon,False,4.67,3.35,False,Low,True,False,0
0.77,30.69,Afternoon,False,1.31,1.11,True,Low,True,True,0
0.63,34.78,Afternoon,False,1.66,1.39,False,High,False,,1
0.7,34.14,Evening,True,3.22,2.43,False,Low,False,True,1
0.49,31.9,Afternoon,False,5.1782700064848255,7.3,False,Low,False,True,0
0.41,29.34,Evening,False,1.7,1.43,False,High,True,True,0
0.65,33.19,Afternoon,False,2.78,8.22,False,Low,True,False,1
0.52,34.84,Afternoon,True,4.07,7.6,True,,True,,1
0.3,20.14,Afternoon,False,3.29,6.16,False,Medium,True,True,0
0.61,29.99,Afternoon,False,1.16,8.26,False,Medium,True,False,1
0.35,29.81,Morning,False,4.55,4.34,False,Medium,,True,0
0.42,33.79,Morning,False,1.34,7.81,False,Low,False,False,0
0.86,31.45,Evening,True,0.45,7.05,True,Low,False,False,0
0.69,21.12,Evening,False,1.27,3.15,False,High,False,True,1
0.74,34.29,Evening,False,2.24,6.8,True,High,True,True,1
0.46,27.91,Morning,True,4.14,7.89,True,Low,False,False,1
0.41,29.13,Afternoon,False,1.94,2.03,False,High,False,True,0
0.36,20.38,Evening,True,2.49,9.72,False,Medium,False,,0
0.64,34.5,Morning,False,2.55,9.07,True,,True,False,1
0.82,34.36,Afternoon,False,2.36,1.28,True,High,True,True,0
0.53,23.46,Morning,True,3.51,2.02,False,High,,True,1
0.64,29.25,Evening,True,4.2,4.91,True,,False,False,1
0.34,22.7,Evening,True,2.18,12.111103120709917,True,Low,True,False,1
0.7,20.07,Afternoon,True,1.38,3.05,False,Low,,True,1
0.74,32.55,Afternoon,False,2.29,7.35,False,Medium,False,False,0
0.8,23.89,Morning,False,3.77,6.291900639954526,True,High,False,False,1
0.48,20.83,Evening,True,2.99,5.06,True,Medium,True,False,1
0.89,27.32,Morning,False,0.69,1.82,False,Medium,False,False,0
0.88,26.6,Morning,False,1.26,6.67,True,Medium,True,,0
0.49,29.92,Afternoon,True,4.56,3.43,False,Medium,False,True,1
0.55,34.72,Morning,True,1.15,3.0,False,High,True,,1
0.63,30.4,Afternoon,True,4.38,4.08,True,Medium,True,False,1
0.9,31.69,Morning,True,0.95,3.38,True,Medium,False,,0
0.48,34.15,Afternoon,True,4.86,9.21,False,High,True,False,0
0.52,25.36,Afternoon,False,4.14,5.67,False,Medium,False,False,1
0.43,25.3,Morning,False,1.28,1.22,True,,,False,1
0.9,27.92,Afternoon,True,4.63,1.15,False,,False,False,1
0.44,30.54,Morning,True,4.47,1.99,False,High,False,False,1
0.73,29.41,Afternoon,False,1.63,3.47,True,Medium,False,False,0
0.89,22.25,Evening,False,2.33,5.67,False,High,True,False,0
0.51,31.84,Evening,False,4.33,4.48,False,Low,True,True,1
0.46,22.47,Afternoon,False,1.82,4.59,True,High,True,False,0
0.41,21.84,Afternoon,False,2.95,4.67,True,High,True,,0
0.81,21.16,Evening,True,2.56,8.74,True,Medium,True,False,1
0.68,29.58,Afternoon,False,3.82,4.79,False,,,True,1
0.77,23.1,Morning,False,1.87,3.57,True,High,True,True,0
0.42,23.0,Afternoon,False,2.02,7.88,True,Low,True,False,1
0.4,22.08,Afternoon,True,0.41,1.72,True,High,,False,0
0.58,32.83,Morning,False,1.98,7.7,False,High,False,False,1
0.88,33.54,Afternoon,False,4.03,1.4,False,High,True,,0
0.85,30.67,Afternoon,True,1.08,3.13,True,Low,True,True,0
0.83,29.01,Evening,False,3.99,6.69,False,Medium,False,True,0
0.81,24.75,Afternoon,False,2.81,3.54,True,Medium,True,True,0
0.56,30.57,Afternoon,True,3.93,6.08,True,Low,True,False,0
0.7,24.25,Afternoon,False,1.51,10.566681817067991,False,Low,True,False,1
0.76,23.65,Afternoon,True,3.11,7.33,False,High,True,False,0
0.81,32.84,Morning,False,3.29,7.54,True,High,True,True,1
0.67,21.8,Morning,False,3.47,4.947479771069628,False,,True,True,1
0.76,20.11,Evening,False,0.62,3.97,True,High,False,True,0
0.8,33.74,Afternoon,True,4.367192157911367,7.15,True,High,False,,1
0.9,28.5,Afternoon,True,0.74,4.0,True,Low,True,True,1
0.81,33.93,Afternoon,False,1.4,4.05,False,Low,False,False,0
0.38,22.41,Afternoon,True,4.59,1.18,True,High,True,False,0
0.57,21.82,Evening,True,1.33,9.16,True,,False,True,1
0.88,22.2,Morning,False,4.72,13.275652326626478,True,Low,True,True,1
0.7,26.95,Morning,True,3.76,6.06,True,Medium,True,True,1
0.89,20.96,Evening,False,1.01,4.72,True,Medium,True,,0
0.9,20.4,Afternoon,False,3.72,3.36,True,High,False,False,1
0.59,28.08,Morning,True,3.63,8.49,True,High,,True,1
0.57,25.11,Evening,True,3.8,5.18,True,Low,False,True,1
0.51,23.41,Afternoon,False,0.99,5.64,True,Medium,False,False,1
0.61,33.5,Morning,False,1.32,8.4,False,Low,True,True,1
0.42,23.8,Afternoon,True,0.99,2.49,True,,False,True,0
0.31,20.72,Evening,True,0.84,4.13,False,Low,True,False,0
0.51,20.48,Afternoon,True,3.7,2.84,False,Medium,False,False,1
0.69,26.02,Morning,False,1.99,3.75,True,High,True,False,1
0.33,29.18,Morning,True,1.54,5.53,True,Medium,False,True,1
0.35,30.9,Evening,False,1.45,5.31,True,High,False,False,1
0.69,28.26,Evening,True,1.81,2.45,False,Low,False,True,1
0.65,22.67,Evening,True,4.2,1.57,True,Medium,True,True,1
0.43,24.94,Evening,False,0.94,7.13,True,Low,True,False,0
0.5,25.68,Afternoon,False,4.55,2.81,True,Low,False,False,1
0.78,21.96,Afternoon,True,4.86,5.0,False,High,False,True,0
0.41,32.69,Morning,False,2.23,5.22,False,High,True,,0
0.86,33.5,Afternoon,True,1.06,7.8,False,Medium,True,False,0
0.82,32.0,Evening,True,0.47,7.52,False,Low,True,False,0
0.48,21.04,Morning,False,4.44,3.44,True,Medium,False,,0
0.74,21.02,Afternoon,False,4.76,6.72,True,High,True,,1
0.67,28.92,Morning,True,2.27,3.05,False,Low,,,1
0.62,23.58,Morning,True,2.1,4.04,False,High,False,True,1
0.45,31.21,Evening,True,2.32,4.02,False,Low,True,True,0
0.49,25.83,Evening,True,2.91,1.59,False,High,False,True,0
0.83,33.58,Evening,False,2.03,6.68,False,High,False,True,0
0.61,23.25,Evening,False,4.71,7.27,True,High,False,False,1
0.4,26.97,Afternoon,False,2.43,4.47,True,High,False,False,1
0.81,21.89,Afternoon,False,0.41,8.57,False,Medium,False,True,0
0.35,27.08,Morning,True,2.21,6.44,False,High,,False,1
0.85,21.09,Evening,False,2.54,1.84,False,,True,,0
0.82,23.84,Morning,False,4.209535382147845,2.85,True,High,True,True,0
0.37,23.7,Morning,True,1.32,3.21,False,Low,True,False,0
0.7,29.43,Afternoon,True,4.26,6.98,False,Medium,False,False,1
0.71,31.56,Morning,False,1.48,4.08,False,Low,False,False,0
0.48,21.02,Afternoon,False,4.09,9.71,False,Low,False,True,0
0.86,28.01,Evening,True,3.26,9.07,True,,True,True,1
0.71,20.27,Evening,False,4.71,4.17,True,,False,True,0
0.87,33.18,Evening,False,2.31,2.25,False,Low,,True,0
0.77,31.81,Afternoon,False,3.62,8.19,True,Medium,False,True,1
0.86,29.81,Evening,False,4.12,8.340675763170879,True,Medium,True,True,1
0.42,20.48,Afternoon,False,1.52,2.64,False,High,True,,0
0.79,25.87,Afternoon,True,2.82,1.49,False,High,True,False,1
0.85,32.87,Afternoon,False,3.92,1.31,False,High,,True,0
0.31,26.74,Evening,True,4.58,1.37,True,Low,,False,0
0.64,22.81,Afternoon,False,0.55,7.921144028575361,False,Medium,True,False,1
0.44,31.73,Afternoon,True,3.02,3.33,False,Medium,True,True,0
0.69,24.93,Morning,False,0.92,7.25,True,High,False,True,1
0.63,31.85,Afternoon,True,6.009134876122321,5.57,True,Low,False,False,1
0.87,24.99,Evening,False,3.93,2.22,False,High,,True,0
0.35,21.76,Morning,True,3.5,2.58,False,High,False,True,0
0.67,20.2,Morning,False,1.17,2.307867078203867,True,Low,False,True,1
0.39,24.01,Evening,False,0.57,1.5,True,Medium,False,False,0
0.62,32.61,Morning,False,2.94,7.33,True,High,False,False,1
0.59,29.8,Evening,True,3.03,9.46,True,Low,True,False,1
0.62,24.39,Evening,True,3.24,9.07,True,Medium,True,True,1
0.35,20.51,Afternoon,True,4.73,8.44,False,Medium,True,True,0
0.67,33.46,Evening,True,0.47,6.41,True,High,False,False,1
0.43,33.67,Evening,False,2.24,3.07,False,Medium,True,True,0
0.62,22.97,Morning,False,3.13,1.45,False,High,True,False,1
0.6,20.02,Evening,True,4.18,8.23,True,Low,True,True,1
0.4,29.15,Morning,True,4.9,3.34,False,Low,False,False,1
0.64,30.74,Evening,True,2.71,2.52,False,Low,False,False,1
0.8,29.31,Morning,False,4.17,7.13,True,Medium,False,True,1
0.37,22.2,Morning,False,0.7,6.99,False,High,False,True,0
0.73,24.98,Afternoon,False,2.88,3.03,False,Low,,False,0
0.83,20.33,Morning,True,1.64,9.52,True,,True,False,0
0.55,32.09,Evening,False,3.87,6.74,False,High,False,True,1
0.38,30.44,Evening,False,1.89,7.86,False,High,False,True,0
0.73,33.99,Evening,False,4.0,1.6,False,Low,False,True,0
0.69,33.29,Evening,False,1.81,3.34,True,,True,True,1
0.69,34.85,Morning,True,1.67,8.17,False,High,,True,1
0.46,23.63,Afternoon,False,4.14,1.39,True,High,True,True,0
0.37,24.25,Evening,True,2.54,8.49,False,Low,True,True,0
0.64,31.86,Morning,False,1.4,8.45,True,Medium,False,False,1
0.62,22.61,Evening,True,1.02,6.45,True,Medium,False,False,1
0.7,34.78,Morning,False,4.43,7.61,False,Medium,True,True,1
0.6,30.71,Evening,True,2.93,4.72,False,Low,True,False,1
0.64,31.02,Morning,False,1.89,9.15,True,High,False,True,1
0.68,26.47,Morning,False,1.67,7.61,False,Low,,False,1
0.76,26.27,Afternoon,False,1.38,2.68,False,High,True,,0
0.85,27.76,Afternoon,False,7.594467549216592,1.08,True,High,,False,0
0.43,20.14,Evening,False,0.41,9.64,True,High,False,True,0
0.73,26.84,Morning,True,1.6,12.656442799164976,True,High,True,False,1
0.71,22.68,Evening,True,4.87,9.0,True,Low,True,True,1
0.67,34.68,Morning,True,2.21,1.49,False,High,False,True,1
0.4,29.16,Afternoon,True,0.86,3.33,True,High,True,True,1
0.3,32.04,Morning,True,2.36,6.89,True,High,False,True,1
0.85,20.14,Evening,True,2.51,5.98,True,Medium,True,False,1
0.7,28.2,Afternoon,False,4.77,3.46,True,Medium,True,False,1
0.71,22.85,Afternoon,False,1.76,5.45,False,Low,,True,0
0.61,23.95,Morning,True,1.95,5.22,False,High,True,False,1
0.61,21.04,Evening,False,4.89,7.08,True,High,True,False,1
0.7,26.96,Afternoon,True,2.47,4.85,True,High,False,,1
0.36,27.03,Morning,False,4.05,8.95,True,Low,False,False,1
0.74,34.13,Afternoon,False,4.26,1.37,True,High,True,False,0
0.43,22.02,Morning,True,4.23,9.82,False,Medium,True,False,0
0.65,30.86,Evening,True,3.99,2.81,False,Medium,True,True,1
0.39,33.14,Morning,True,3.74,13.613660664980628,False,Low,True,True,0
0.6,24.9,Morning,True,2.5,6.13,False,Low,False,True,1
0.31,29.6,Morning,True,4.82,8.32,False,Low,True,False,1
0.9,22.7,Evening,False,0.55,3.66,False,Low,True,True,0
0.87,24.22,Afternoon,True,1.32,5.02,True,Medium,False,,0
0.44,28.55,Afternoon,True,1.99,5.95,True,Medium,True,False,1
0.87,31.33,Morning,False,3.53,6.69,False,Low,True,True,0
0.36,26.59,Morning,False,2.88,7.93,False,Low,True,False,0
0.66,29.35,Evening,True,1.85,8.53,False,Low,True,False,1
0.42,32.39,Morning,False,1.01,1.43,False,High,True,False,0
